  4.9598E-01  9.2326E-01  1.3296E-01 -1.1496E+01  1.4474E+01  1.7083E+12 -9.4297E+12 -7.7213E+12
  4.9998E-01  9.1284E-01  1.4507E-01 -1.2348E+01  1.4352E+01  1.7922E+12 -9.5101E+12 -7.7179E+12
  5.0398E-01  9.0169E-01  1.5706E-01 -1.3213E+01  1.4214E+01  1.8831E+12 -9.5974E+12 -7.7143E+12
  5.0798E-01  8.8980E-01  1.6893E-01 -1.4093E+01  1.4061E+01  1.9816E+12 -9.6921E+12 -7.7105E+12
  5.1198E-01  8.7715E-01  1.8065E-01 -1.4990E+01  1.3891E+01  2.0882E+12 -9.7946E+12 -7.7063E+12
  5.1598E-01  8.6373E-01  1.9221E-01 -1.5904E+01  1.3702E+01  2.2035E+12 -9.9054E+12 -7.7019E+12
  5.1998E-01  8.4952E-01  2.0360E-01 -1.6837E+01  1.3495E+01  2.3280E+12 -1.0025E+13 -7.6972E+12
  5.2398E-01  8.3451E-01  2.1479E-01 -1.7791E+01  1.3266E+01  2.4626E+12 -1.0155E+13 -7.6921E+12
  5.2798E-01  8.1867E-01  2.2577E-01 -1.8767E+01  1.3015E+01  2.6080E+12 -1.0295E+13 -7.6865E+12
  5.3198E-01  8.0199E-01  2.3652E-01 -1.9768E+01  1.2739E+01  2.7653E+12 -1.0446E+13 -7.6805E+12
  5.3598E-01  7.8444E-01  2.4702E-01 -2.0795E+01  1.2436E+01  2.9354E+12 -1.0609E+13 -7.6739E+12
  5.3998E-01  7.6600E-01  2.5723E-01 -2.1851E+01  1.2104E+01  3.1197E+12 -1.0786E+13 -7.6666E+12
  5.4398E-01  7.4665E-01  2.6714E-01 -2.2937E+01  1.1739E+01  3.3196E+12 -1.0978E+13 -7.6586E+12
  5.4798E-01  7.2635E-01  2.7670E-01 -2.4058E+01  1.1338E+01  3.5367E+12 -1.1186E+13 -7.6498E+12
  5.5198E-01  7.0507E-01  2.8590E-01 -2.5216E+01  1.0896E+01  3.7729E+12 -1.1413E+13 -7.6400E+12
  5.5598E-01  6.8278E-01  2.9468E-01 -2.6414E+01  1.0411E+01  4.0305E+12 -1.1659E+13 -7.6290E+12
  5.5998E-01  6.5944E-01  3.0301E-01 -2.7657E+01  9.8742E+00  4.3121E+12 -1.1929E+13 -7.6166E+12
  5.6398E-01  6.3501E-01  3.1085E-01 -2.8949E+01  9.2808E+00  4.6208E+12 -1.2223E+13 -7.6026E+12
  5.6798E-01  6.0945E-01  3.1812E-01 -3.0294E+01  8.6224E+00  4.9603E+12 -1.2547E+13 -7.5867E+12
  5.7198E-01  5.8270E-01  3.2478E-01 -3.1698E+01  7.8895E+00  5.3349E+12 -1.2903E+13 -7.5685E+12
  5.7598E-01  5.5472E-01  3.3075E-01 -3.3167E+01  7.0706E+00  5.7502E+12 -1.3298E+13 -7.5474E+12
  5.7998E-01  5.2543E-01  3.3594E-01 -3.4708E+01  6.1515E+00  6.2126E+12 -1.3736E+13 -7.5229E+12
  5.8398E-01  4.9477E-01  3.4025E-01 -3.6330E+01  5.1147E+00  6.7301E+12 -1.4224E+13 -7.4942E+12
  5.8798E-01  4.6267E-01  3.4358E-01 -3.8041E+01  3.9384E+00  7.3130E+12 -1.4773E+13 -7.4601E+12
  5.9198E-01  4.2904E-01  3.4576E-01 -3.9850E+01  2.5946E+00  7.9738E+12 -1.5393E+13 -7.4193E+12
  5.9598E-01  3.9380E-01  3.4665E-01 -4.1770E+01  1.0476E+00  8.7290E+12 -1.6099E+13 -7.3697E+12
  5.9998E-01  3.5683E-01  3.4602E-01 -4.3811E+01 -7.4933E-01  9.5999E+12 -1.6909E+13 -7.3088E+12
  6.0398E-01  3.1802E-01  3.4360E-01 -4.5986E+01 -2.8586E+00  1.0615E+13 -1.7847E+13 -7.2327E+12
  6.0798E-01  2.7726E-01  3.3908E-01 -4.8306E+01 -5.3648E+00  1.1811E+13 -1.8947E+13 -7.1359E+12
  6.1198E-01  2.3441E-01  3.3200E-01 -5.0776E+01 -8.3854E+00  1.3242E+13 -2.0253E+13 -7.0105E+12
  6.1598E-01  1.8936E-01  3.2180E-01 -5.3390E+01 -1.2087E+01  1.4983E+13 -2.1827E+13 -6.8441E+12
  6.1998E-01  1.4201E-01  3.0770E-01 -5.6113E+01 -1.6715E+01  1.7140E+13 -2.3758E+13 -6.6180E+12
  6.2398E-01  9.2358E-02  2.8860E-01 -5.8844E+01 -2.2633E+01  1.9874E+13 -2.6176E+13 -6.3020E+12
  6.2798E-01  4.0607E-02  2.6295E-01 -6.1329E+01 -3.0398E+01  2.3426E+13 -2.9275E+13 -5.8489E+12
  6.3198E-01 -1.2507E-02  2.2848E-01 -6.2943E+01 -4.0848E+01  2.8152E+13 -3.3341E+13 -5.1893E+12
  6.3598E-01 -6.4960E-02  1.8196E-01 -6.2161E+01 -5.5123E+01  3.4513E+13 -3.8768E+13 -4.2547E+12
  6.3998E-01 -1.1173E-01  1.1951E-01 -5.5420E+01 -7.4007E+01  4.2742E+13 -4.5912E+13 -3.1703E+12
  6.4398E-01 -1.4237E-01  3.9826E-02 -3.6322E+01 -9.4437E+01  5.1188E+13 -5.4221E+13 -3.0334E+12
  6.4798E-01 -1.4519E-01 -4.7649E-02 -3.3394E+00 -1.0366E+02  5.3786E+13 -6.0003E+13 -6.2173E+12
  6.5198E-01 -1.2231E-01 -1.2669E-01  2.7119E+01 -9.3667E+01  4.7545E+13 -5.8051E+13 -1.0506E+13
  6.5598E-01 -8.5278E-02 -1.9107E-01  4.3885E+01 -7.6301E+01  3.8738E+13 -5.0375E+13 -1.1637E+13
  6.5998E-01 -4.2366E-02 -2.4228E-01  5.0853E+01 -6.0688E+01  3.1345E+13 -4.2396E+13 -1.1050E+13
  6.6398E-01  2.3442E-03 -2.8321E-01  5.2985E+01 -4.8499E+01  2.5798E+13 -3.6066E+13 -1.0269E+13
  6.6798E-01  4.6989E-02 -3.1626E-01  5.2907E+01 -3.9167E+01  2.1666E+13 -3.1322E+13 -9.6554E+12
  6.7198E-01  9.0726E-02 -3.4320E-01  5.1831E+01 -3.1924E+01  1.8528E+13 -2.7745E+13 -9.2166E+12
  6.7598E-01  1.3318E-01 -3.6529E-01  5.0313E+01 -2.6181E+01  1.6084E+13 -2.4989E+13 -8.9049E+12
  6.7998E-01  1.7421E-01 -3.8346E-01  4.8617E+01 -2.1529E+01  1.4136E+13 -2.2815E+13 -8.6797E+12
  6.8398E-01  2.1376E-01 -3.9838E-01  4.6871E+01 -1.7687E+01  1.2549E+13 -2.1062E+13 -8.5133E+12
  6.8798E-01  2.5185E-01 -4.1059E-01  4.5140E+01 -1.4460E+01  1.1234E+13 -1.9621E+13 -8.3874E+12
  6.9198E-01  2.8852E-01 -4.2047E-01  4.3453E+01 -1.1710E+01  1.0126E+13 -1.8417E+13 -8.2903E+12
  6.9598E-01  3.2381E-01 -4.2835E-01  4.1824E+01 -9.3366E+00  9.1822E+12 -1.7396E+13 -8.2138E+12
  6.9998E-01  3.5778E-01 -4.3448E-01  4.0259E+01 -7.2657E+00  8.3678E+12 -1.6520E+13 -8.1525E+12
  7.0398E-01  3.9048E-01 -4.3907E-01  3.8757E+01 -5.4415E+00  7.6584E+12 -1.5761E+13 -8.1027E+12
  7.0798E-01  4.2197E-01 -4.4229E-01  3.7316E+01 -3.8214E+00  7.0354E+12 -1.5097E+13 -8.0617E+12
  7.1198E-01  4.5229E-01 -4.4429E-01  3.5933E+01 -2.3721E+00  6.4840E+12 -1.4512E+13 -8.0275E+12
  7.1598E-01  4.8150E-01 -4.4520E-01  3.4605E+01 -1.0671E+00  5.9931E+12 -1.3992E+13 -7.9986E+12
  7.1998E-01  5.0962E-01 -4.4510E-01  3.3326E+01  1.1463E-01  5.5533E+12 -1.3527E+13 -7.9740E+12
  7.2398E-01  5.3670E-01 -4.4409E-01  3.2095E+01  1.1902E+00  5.1575E+12 -1.3110E+13 -7.9529E+12
  7.2798E-01  5.6278E-01 -4.4226E-01  3.0907E+01  2.1736E+00  4.7997E+12 -1.2734E+13 -7.9346E+12
  7.3198E-01  5.8789E-01 -4.3966E-01  2.9758E+01  3.0764E+00  4.4749E+12 -1.2394E+13 -7.9186E+12
  7.3598E-01  6.1206E-01 -4.3637E-01  2.8645E+01  3.9083E+00  4.1792E+12 -1.2084E+13 -7.9046E+12
  7.3998E-01  6.3532E-01 -4.3242E-01  2.7567E+01  4.6773E+00  3.9090E+12 -1.1801E+13 -7.8922E+12
  7.4398E-01  6.5770E-01 -4.2787E-01  2.6519E+01  5.3904E+00  3.6616E+12 -1.1543E+13 -7.8812E+12
  7.4798E-01  6.7922E-01 -4.2276E-01  2.5500E+01  6.0535E+00  3.4344E+12 -1.1306E+13 -7.8714E+12
  7.5198E-01  6.9990E-01 -4.1713E-01  2.4507E+01  6.6715E+00  3.2255E+12 -1.1088E+13 -7.8625E+12
  7.5598E-01  7.1976E-01 -4.1102E-01  2.3538E+01  7.2487E+00  3.0330E+12 -1.0887E+13 -7.8545E+12
  7.5998E-01  7.3883E-01 -4.0444E-01  2.2592E+01  7.7891E+00  2.8554E+12 -1.0703E+13 -7.8473E+12
  7.6398E-01  7.5711E-01 -3.9744E-01  2.1667E+01  8.2957E+00  2.6913E+12 -1.0532E+13 -7.8406E+12
  7.6798E-01  7.7463E-01 -3.9004E-01  2.0760E+01  8.7716E+00  2.5396E+12 -1.0374E+13 -7.8346E+12
  7.7198E-01  7.9139E-01 -3.8226E-01  1.9871E+01  9.2191E+00  2.3993E+12 -1.0228E+13 -7.8290E+12
  7.7598E-01  8.0743E-01 -3.7413E-01  1.8999E+01  9.6406E+00  2.2694E+12 -1.0093E+13 -7.8239E+12
  7.7998E-01  8.2273E-01 -3.6566E-01  1.8141E+01  1.0038E+01  2.1493E+12 -9.9685E+12 -7.8192E+12
  7.8397E-01  8.3733E-01 -3.5687E-01  1.7297E+01  1.0413E+01  2.0381E+12 -9.8529E+12 -7.8148E+12
  7.8797E-01  8.5122E-01 -3.4778E-01  1.6466E+01  1.0767E+01  1.9353E+12 -9.7460E+12 -7.8107E+12
  7.9197E-01  8.6443E-01 -3.3842E-01  1.5646E+01  1.1102E+01  1.8403E+12 -9.6472E+12 -7.8068E+12
  7.9597E-01  8.7695E-01 -3.2878E-01  1.4837E+01  1.1419E+01  1.7527E+12 -9.5559E+12 -7.8032E+12
  7.9997E-01  8.8879E-01 -3.1889E-01  1.4038E+01  1.1718E+01  1.6720E+12 -9.4718E+12 -7.7998E+12
  8.0397E-01  8.9997E-01 -3.0876E-01  1.3248E+01  1.2002E+01  1.5978E+12 -9.3944E+12 -7.7966E+12
  8.0797E-01  9.1049E-01 -2.9841E-01  1.2466E+01  1.2270E+01  1.5298E+12 -9.3234E+12 -7.7935E+12
  8.1197E-01  9.2036E-01 -2.8784E-01  1.1691E+01  1.2524E+01  1.4677E+12 -9.2583E+12 -7.7906E+12
